Packet_Number,Timestamp,Data
719,2026-02-27 00:11:45,747.985347985348|-1168.4981684981685|229.3040293040293|671.7948717948718|109.15750915750915
720,2026-02-27 00:11:45,983.8827838827839|-955.3113553113553|483.5164835164835|871.0622710622711|287.9120879120879
721,2026-02-27 00:11:45,1335.5311355311355|-770.6959706959707|627.8388278388278|963.3699633699633|383.8827838827839
722,2026-02-27 00:11:45,1345.0549450549452|-956.0439560439561|310.6227106227106|490.84249084249086|-109.89010989010988
723,2026-02-27 00:11:45,662.2710622710623|-1482.7838827838827|-158.97435897435898|180.21978021978023|-355.3113553113553
724,2026-02-27 00:11:45,529.6703296703297|-1500.3663003663003|-189.74358974358975|84.24908424908425|-330.4029304029304
725,2026-02-27 00:11:45,536.996336996337|-1500.3663003663003|-205.86080586080587|79.85347985347985|-369.96336996337
726,2026-02-27 00:11:45,579.4871794871794|-1500.3663003663003|-115.01831501831502|132.6007326007326|-243.95604395604394
727,2026-02-27 00:11:45,579.4871794871794|-1500.3663003663003|-134.7985347985348|65.2014652014652|-258.6080586080586
728,2026-02-27 00:11:45,642.4908424908425|-1500.3663003663003|-95.97069597069597|54.94505494505494|-173.62637362637363
729,2026-02-27 00:11:45,643.9560439560439|-1500.3663003663003|-93.77289377289377|26.373626373626372|-214.65201465201466
730,2026-02-27 00:11:45,702.5641025641025|-1500.3663003663003|-169.23076923076923|126.73992673992674|-127.47252747252747
731,2026-02-27 00:11:45,683.5164835164835|-1500.3663003663003|-107.6923076923077|73.99267399267399|-115.01831501831502
732,2026-02-27 00:11:45,827.8388278388278|-1500.3663003663003|-109.15750915750915|100.36630036630036|-99.63369963369964
733,2026-02-27 00:11:46,847.6190476190476|-1500.3663003663003|-107.6923076923077|84.24908424908425|-126.73992673992674
734,2026-02-27 00:11:46,916.4835164835165|-1494.5054945054944|-117.94871794871794|65.2014652014652|-50.54945054945055
735,2026-02-27 00:11:46,964.8351648351648|-1482.051282051282|-97.43589743589743|25.641025641025642|-55.67765567765568
736,2026-02-27 00:11:46,916.4835164835165|-1479.1208791208792|-77.65567765567765|15.384615384615385|-26.373626373626372
737,2026-02-27 00:11:46,963.3699633699633|-1422.7106227106226|-35.8974358974359|3.663003663003663|-30.76923076923077
738,2026-02-27 00:11:46,970.6959706959707|-1407.3260073260074|-79.85347985347985|-60.8058608058608|-9.523809523809524
739,2026-02-27 00:11:46,1048.3516483516485|-1320.8791208791208|-12.454212454212454|-52.014652014652015|27.106227106227106
740,2026-02-27 00:11:46,1029.3040293040292|-1306.9597069597069|13.186813186813186|-95.23809523809524|37.362637362637365
741,2026-02-27 00:11:46,1152.3809523809523|-1304.7619047619048|-73.26007326007326|-96.7032967032967|37.362637362637365
742,2026-02-27 00:11:46,1054.2124542124543|-1178.7545787545787|453.4798534798535|1120.8791208791208|1499.6336996336997
743,2026-02-27 00:11:46,1499.6336996336997|-1500.3663003663003|-553.1135531135532|-490.1098901098901|-79.85347985347985
744,2026-02-27 00:11:46,1188.2783882783883|-1226.3736263736264|-37.362637362637365|-75.45787545787546|98.9010989010989
745,2026-02-27 00:11:46,1339.9267399267399|-1155.3113553113553|-2.197802197802198|-66.66666666666667|87.17948717948718
746,2026-02-27 00:11:46,1234.4322344322345|-1155.3113553113553|25.641025641025642|-31.501831501831504|197.8021978021978
747,2026-02-27 00:11:46,1497.4358974358975|-988.2783882783883|131.86813186813185|40.29304029304029|393.4065934065934
748,2026-02-27 00:11:46,1499.6336996336997|-792.6739926739926|389.7435897435897|275.45787545787545|556.0439560439561
749,2026-02-27 00:11:46,1499.6336996336997|-528.2051282051282|461.53846153846155|217.58241758241758|483.5164835164835
750,2026-02-27 00:11:46,1413.1868131868132|-1023.4432234432235|-52.014652014652015|-390.4761904761905|-128.2051282051282
751,2026-02-27 00:11:46,907.6923076923077|-1237.3626373626373|-378.75457875457874|-600.0|-90.10989010989012
752,2026-02-27 00:11:46,813.919413919414|-1235.1648351648353|-380.95238095238096|-578.021978021978|-156.7765567765568
753,2026-02-27 00:11:46,861.5384615384615|-1189.010989010989|-305.4945054945055|-452.01465201465203|-87.91208791208791
754,2026-02-27 00:11:46,960.4395604395604|-1106.9597069597069|-311.35531135531136|-580.2197802197802|-107.6923076923077
755,2026-02-27 00:11:46,928.9377289377289|-1155.3113553113553|-334.7985347985348|-591.9413919413919|-100.36630036630036
756,2026-02-27 00:11:46,919.4139194139194|-1104.029304029304|-368.4981684981685|-663.003663003663|-107.6923076923077
757,2026-02-27 00:11:46,859.3406593406594|-1093.0402930402931|-380.95238095238096|-638.0952380952381|-65.2014652014652
758,2026-02-27 00:11:46,871.0622710622711|-1025.6410256410256|-367.032967032967|-705.4945054945055|-156.04395604395606
759,2026-02-27 00:11:47,863.003663003663|-1021.978021978022|-352.3809523809524|-646.8864468864468|-100.36630036630036
760,2026-02-27 00:11:47,838.0952380952381|-920.8791208791209|-328.93772893772893|-729.6703296703297|-25.641025641025642
761,2026-02-27 00:11:47,900.3663003663004|-941.3919413919414|-318.68131868131866|-753.8461538461538|16.84981684981685
762,2026-02-27 00:11:47,890.1098901098901|-857.8754578754579|-276.9230769230769|-737.7289377289377|27.106227106227106
763,2026-02-27 00:11:47,932.6007326007326|-830.0366300366301|-273.2600732600733|-734.7985347985348|8.058608058608058
764,2026-02-27 00:11:47,1010.2564102564103|-753.8461538461538|-243.2234432234432|-737.7289377289377|-7.326007326007326
765,2026-02-27 00:11:47,934.065934065934|-778.7545787545788|-174.35897435897436|-684.981684981685|91.57509157509158
766,2026-02-27 00:11:47,1063.7362637362637|-648.3516483516484|-106.22710622710623|-695.9706959706959|67.3992673992674
767,2026-02-27 00:11:47,958.974358974359|-723.0769230769231|-134.06593406593407|-742.1245421245421|33.6996336996337
768,2026-02-27 00:11:47,1001.4652014652015|-665.2014652014652|-133.33333333333334|-605.8608058608058|614.6520146520146
769,2026-02-27 00:11:47,1499.6336996336997|1023.4432234432235|432.967032967033|-1252.7472527472528|-448.35164835164835
770,2026-02-27 00:11:47,641.025641025641|-646.8864468864468|-120.87912087912088|-915.018315018315|154.57875457875457
771,2026-02-27 00:11:47,907.6923076923077|-542.8571428571429|-10.256410256410257|-806.5934065934066|180.21978021978023
772,2026-02-27 00:11:47,1017.5824175824176|-441.75824175824175|35.16483516483517|-777.2893772893773|249.08424908424908
773,2026-02-27 00:11:47,1026.3736263736264|-410.989010989011|134.06593406593407|-649.0842490842491|342.12454212454213
774,2026-02-27 00:11:47,1333.3333333333333|-191.2087912087912|389.010989010989|-428.57142857142856|654.2124542124542
775,2026-02-27 00:11:47,1499.6336996336997|68.13186813186813|663.7362637362637|-241.75824175824175|690.8424908424909
776,2026-02-27 00:11:47,1499.6336996336997|-76.92307692307692|381.68498168498166|-731.8681318681319|167.76556776556777
777,2026-02-27 00:11:47,755.3113553113553|-622.7106227106227|-136.996336996337|-1133.3333333333333|-153.1135531135531
778,2026-02-27 00:11:47,636.6300366300367|-658.6080586080586|-197.06959706959708|-1222.7106227106226|-85.71428571428571
779,2026-02-27 00:11:47,579.4871794871794|-658.6080586080586|-144.32234432234432|-1222.7106227106226|-107.6923076923077
780,2026-02-27 00:11:47,617.5824175824176|-603.6630036630037|-72.52747252747253|-1212.4542124542124|-21.245421245421245
781,2026-02-27 00:11:47,515.018315018315|-555.3113553113553|-49.08424908424909|-1270.3296703296703|-161.17216117216117
782,2026-02-27 00:11:47,573.6263736263736|-542.8571428571429|10.989010989010989|-1236.6300366300366|-76.92307692307692
783,2026-02-27 00:11:48,543.5897435897435|-452.01465201465203|-49.08424908424909|-1305.4945054945056|-66.66666666666667
784,2026-02-27 00:11:48,613.1868131868132|-425.64102564102564|87.91208791208791|-1238.8278388278388|-60.07326007326007
785,2026-02-27 00:11:48,605.8608058608058|-383.1501831501831|134.06593406593407|-1281.3186813186812|-21.245421245421245
786,2026-02-27 00:11:48,638.0952380952381|-378.02197802197804|230.03663003663004|-1209.5238095238096|-43.223443223443226
787,2026-02-27 00:11:48,627.1062271062272|-332.6007326007326|210.25641025641025|-1232.2344322344322|-49.08424908424909
788,2026-02-27 00:11:48,605.8608058608058|-331.86813186813185|274.72527472527474|-1234.4322344322345|40.29304029304029
789,2026-02-27 00:11:48,601.4652014652015|-329.6703296703297|302.56410256410254|-1248.3516483516485|44.688644688644686
790,2026-02-27 00:11:48,558.2417582417582|-346.5201465201465|402.1978021978022|-1244.6886446886447|75.45787545787546
791,2026-02-27 00:11:48,534.065934065934|-300.3663003663004|337.72893772893775|-1330.4029304029305|30.036630036630036
792,2026-02-27 00:11:48,465.2014652014652|-279.1208791208791|430.03663003663|-1295.2380952380952|53.47985347985348
793,2026-02-27 00:11:48,495.97069597069594|-229.3040293040293|372.16117216117215|-1412.4542124542124|135.53113553113553
794,2026-02-27 00:11:48,541.3919413919414|-213.1868131868132|560.4395604395604|-1285.7142857142858|54.21245421245421
795,2026-02-27 00:11:48,434.43223443223445|-202.1978021978022|515.018315018315|-1372.161172161172|12.454212454212454
796,2026-02-27 00:11:48,402.1978021978022|-197.06959706959708|737.7289377289377|-727.4725274725274|1499.6336996336997
797,2026-02-27 00:11:48,1499.6336996336997|679.1208791208791|205.86080586080587|-1500.3663003663003|-101.0989010989011
798,2026-02-27 00:11:48,447.6190476190476|-212.45421245421247|597.0695970695971|-1326.7399267399267|101.83150183150182
799,2026-02-27 00:11:48,465.2014652014652|-38.095238095238095|764.8351648351648|-1326.7399267399267|134.7985347985348
800,2026-02-27 00:11:48,449.8168498168498|-6.593406593406593|912.0879120879121|-1259.3406593406594|179.48717948717947
801,2026-02-27 00:11:48,635.8974358974359|139.9267399267399|950.9157509157509|-1210.2564102564102|272.5274725274725
802,2026-02-27 00:11:48,695.2380952380952|251.28205128205127|1120.8791208791208|-887.1794871794872|491.57509157509156
803,2026-02-27 00:11:48,876.9230769230769|390.4761904761905|1200.7326007326008|-759.7069597069597|311.35531135531136
804,2026-02-27 00:11:48,498.16849816849816|76.19047619047619|634.4322344322344|-1200.0|-255.67765567765568
805,2026-02-27 00:11:48,12.454212454212454|-276.1904761904762|166.3003663003663|-1490.8424908424909|-545.7875457875458
806,2026-02-27 00:11:48,-246.8864468864469|-389.010989010989|123.07692307692308|-1442.4908424908424|-528.2051282051282
807,2026-02-27 00:11:48,-157.50915750915752|-342.85714285714283|160.43956043956044|-1362.6373626373627|-388.27838827838826
808,2026-02-27 00:11:49,-134.7985347985348|-299.6336996336996|298.9010989010989|-1296.7032967032967|-318.68131868131866
809,2026-02-27 00:11:49,-49.08424908424909|-191.2087912087912|359.7069597069597|-1298.1684981684982|-324.54212454212455
810,2026-02-27 00:11:49,-65.2014652014652|-227.83882783882783|453.4798534798535|-1260.805860805861|-298.16849816849816
811,2026-02-27 00:11:49,34.43223443223443|-160.43956043956044|390.4761904761905|-1270.3296703296703|-276.1904761904762
812,2026-02-27 00:11:49,-113.55311355311355|-208.05860805860806|494.5054945054945|-1213.919413919414|-273.992673992674
813,2026-02-27 00:11:49,-38.827838827838825|-87.91208791208791|515.018315018315|-1204.3956043956043|-296.7032967032967
814,2026-02-27 00:11:49,-25.641025641025642|-180.95238095238096|538.4615384615385|-1153.8461538461538|-220.51282051282053
815,2026-02-27 00:11:49,-36.63003663003663|19.78021978021978|591.9413919413919|-1107.6923076923076|-207.32600732600733
816,2026-02-27 00:11:49,-20.512820512820515|-85.71428571428571|579.4871794871794|-1044.6886446886447|-194.87179487179486
817,2026-02-27 00:11:49,-50.54945054945055|38.827838827838825|676.9230769230769|-1010.2564102564103|-150.1831501831502
818,2026-02-27 00:11:49,-8.058608058608058|-12.454212454212454|690.8424908424909|-980.952380952381|-100.36630036630036
819,2026-02-27 00:11:49,43.956043956043956|54.94505494505494|772.8937728937728|-917.2161172161173|-32.967032967032964
820,2026-02-27 00:11:49,107.6923076923077|27.106227106227106|783.1501831501831|-958.2417582417582|-155.3113553113553
821,2026-02-27 00:11:49,16.84981684981685|-6.593406593406593|794.8717948717949|-929.6703296703297|-180.21978021978023
822,2026-02-27 00:11:49,-75.45787545787546|5.86080586080586|1065.934065934066|-133.33333333333334|1499.6336996336997
823,2026-02-27 00:11:49,1145.0549450549452|358.97435897435895|205.12820512820514|-1341.3919413919414|-355.3113553113553
824,2026-02-27 00:11:49,-94.50549450549451|-6.593406593406593|696.7032967032967|-897.4358974358975|-112.08791208791209
825,2026-02-27 00:11:49,-8.058608058608058|38.095238095238095|769.9633699633699|-751.6483516483516|-135.53113553113553
826,2026-02-27 00:11:49,-26.373626373626372|93.04029304029304|887.9120879120879|-630.7692307692307|-51.282051282051285
827,2026-02-27 00:11:49,-50.54945054945055|29.304029304029303|571.4285714285714|-600.7326007326008|-290.84249084249086
828,2026-02-27 00:11:49,-84.98168498168498|-568.4981684981685|26.373626373626372|-495.97069597069594|-338.46153846153845
829,2026-02-27 00:11:49,-235.16483516483515|-328.93772893772893|-117.94871794871794|-371.42857142857144|-167.76556776556777
830,2026-02-27 00:11:49,-416.8498168498169|-531.1355311355311|-512.0879120879121|-821.978021978022|-668.8644688644689
831,2026-02-27 00:11:49,-871.0622710622711|-872.5274725274726|-723.0769230769231|-956.0439560439561|-750.9157509157509
832,2026-02-27 00:11:49,-879.8534798534798|-821.2454212454212|-651.2820512820513|-858.6080586080586|-617.5824175824176
833,2026-02-27 00:11:49,-717.2161172161173|-697.4358974358975|-522.3443223443223|-734.065934065934|-486.4468864468864
834,2026-02-27 00:11:50,-629.3040293040293|-581.6849816849817|-405.12820512820514|-629.3040293040293|-371.42857142857144
835,2026-02-27 00:11:50,-544.3223443223443|-504.76190476190476|-383.1501831501831|-584.6153846153846|-311.35531135531136
836,2026-02-27 00:11:50,-476.9230769230769|-427.83882783882785|-347.98534798534797|-534.065934065934|-242.49084249084248
837,2026-02-27 00:11:50,-488.64468864468864|-359.7069597069597|-325.27472527472526|-482.7838827838828|-167.76556776556777
838,2026-02-27 00:11:50,-352.3809523809524|-287.9120879120879|-130.4029304029304|-381.68498168498166|-105.49450549450549
839,2026-02-27 00:11:50,-272.5274725274725|-226.37362637362637|-101.0989010989011|-330.4029304029304|-40.29304029304029
840,2026-02-27 00:11:50,-213.1868131868132|-155.3113553113553|-32.967032967032964|-284.24908424908426|18.315018315018314
841,2026-02-27 00:11:50,-112.08791208791209|-134.7985347985348|-106.22710622710623|-242.49084249084248|49.81684981684982
842,2026-02-27 00:11:50,-136.26373626373626|-76.19047619047619|103.2967032967033|-173.62637362637363|72.52747252747253
843,2026-02-27 00:11:50,-76.92307692307692|-31.501831501831504|156.7765567765568|-146.5201465201465|120.14652014652015
844,2026-02-27 00:11:50,-72.52747252747253|4.395604395604396|99.63369963369964|-132.6007326007326|161.9047619047619
845,2026-02-27 00:11:50,21.245421245421245|15.384615384615385|195.6043956043956|-100.36630036630036|178.02197802197801
846,2026-02-27 00:11:50,78.3882783882784|113.55311355311355|313.5531135531136|-52.014652014652015|172.16117216117217
847,2026-02-27 00:11:50,13.91941391941392|14.652014652014651|230.76923076923077|-106.95970695970696|147.25274725274724
848,2026-02-27 00:11:50,8.058608058608058|17.582417582417584|260.0732600732601|132.6007326007326|1155.3113553113553
849,2026-02-27 00:11:50,1499.6336996336997|1499.6336996336997|665.934065934066|-683.5164835164835|-246.8864468864469
850,2026-02-27 00:11:50,-59.34065934065934|44.688644688644686|292.3076923076923|-70.32967032967034|208.7912087912088
851,2026-02-27 00:11:50,113.55311355311355|85.71428571428571|367.032967032967|5.86080586080586|285.7142857142857
852,2026-02-27 00:11:50,205.86080586080587|150.1831501831502|427.83882783882785|44.688644688644686|355.3113553113553
853,2026-02-27 00:11:50,312.0879120879121|219.04761904761904|831.5018315018315|191.2087912087912|476.9230769230769
854,2026-02-27 00:11:50,621.978021978022|406.5934065934066|1265.934065934066|463.7362637362637|761.1721611721612
855,2026-02-27 00:11:50,970.6959706959707|677.6556776556777|1499.6336996336997|721.6117216117216|906.2271062271062
856,2026-02-27 00:11:50,929.6703296703297|649.8168498168499|1493.0402930402931|462.27106227106225|393.4065934065934
857,2026-02-27 00:11:50,172.16117216117217|230.76923076923077|839.5604395604396|98.16849816849818|27.83882783882784
858,2026-02-27 00:11:50,-217.58241758241758|73.99267399267399|626.3736263736264|10.989010989010989|59.34065934065934
859,2026-02-27 00:11:51,-196.33699633699635|43.223443223443226|600.0|32.234432234432234|109.89010989010988
860,2026-02-27 00:11:51,-229.3040293040293|87.17948717948718|569.2307692307693|32.234432234432234|90.10989010989012
861,2026-02-27 00:11:51,-319.4139194139194|50.54945054945055|485.7142857142857|-94.50549450549451|28.571428571428573
862,2026-02-27 00:11:51,-393.4065934065934|-52.014652014652015|507.6923076923077|-158.24175824175825|-63.00366300366301
863,2026-02-27 00:11:51,-473.992673992674|-79.85347985347985|380.2197802197802|-178.02197802197801|-38.827838827838825
864,2026-02-27 00:11:51,-529.6703296703297|-100.36630036630036|452.01465201465203|-205.86080586080587|-56.41025641025641
865,2026-02-27 00:11:51,-558.2417582417582|-120.87912087912088|383.1501831501831|-167.76556776556777|21.245421245421245
866,2026-02-27 00:11:51,-611.7216117216117|-53.47985347985348|356.7765567765568|-202.1978021978022|-38.095238095238095
867,2026-02-27 00:11:51,-658.6080586080586|-188.2783882783883|298.16849816849816|-189.74358974358975|15.384615384615385
868,2026-02-27 00:11:51,-648.3516483516484|-134.06593406593407|307.6923076923077|-197.06959706959708|12.454212454212454
869,2026-02-27 00:11:51,-663.7362637362637|-251.28205128205127|263.003663003663|-134.7985347985348|53.47985347985348
870,2026-02-27 00:11:51,-686.4468864468864|-101.83150183150182|278.38827838827837|-158.24175824175825|43.223443223443226
871,2026-02-27 00:11:51,-759.7069597069597|-134.06593406593407|295.97069597069594|-161.9047619047619|45.42124542124542
872,2026-02-27 00:11:51,-775.8241758241758|-103.2967032967033|280.5860805860806|-131.13553113553112|120.14652014652015
873,2026-02-27 00:11:51,-789.010989010989|-242.49084249084248|161.17216117216117|-249.8168498168498|66.66666666666667
874,2026-02-27 00:11:51,-775.8241758241758|-205.86080586080587|252.74725274725276|-261.53846153846155|131.13553113553112
875,2026-02-27 00:11:51,-520.8791208791209|731.1355311355311|1499.6336996336997|1322.3443223443223|257.14285714285717
876,2026-02-27 00:11:51,-1380.952380952381|-567.7655677655678|6.593406593406593|-293.7728937728938|134.06593406593407
877,2026-02-27 00:11:51,-830.0366300366301|-238.0952380952381|255.67765567765568|-128.2051282051282|208.05860805860806
878,2026-02-27 00:11:51,-758.2417582417582|-161.9047619047619|221.97802197802199|-168.4981684981685|232.96703296703296
879,2026-02-27 00:11:51,-737.7289377289377|-89.37728937728937|350.9157509157509|53.47985347985348|406.5934065934066
880,2026-02-27 00:11:51,-595.6043956043956|150.91575091575092|485.7142857142857|175.0915750915751|654.2124542124542
881,2026-02-27 00:11:51,-355.3113553113553|435.16483516483515|742.1245421245421|572.1611721611722|916.4835164835165
882,2026-02-27 00:11:51,-273.992673992674|482.7838827838828|717.2161172161173|332.6007326007326|625.6410256410256
883,2026-02-27 00:11:52,-692.3076923076923|-37.362637362637365|147.25274725274724|-212.45421245421247|183.15018315018315
884,2026-02-27 00:11:52,-1064.4688644688645|-347.25274725274727|-79.85347985347985|-339.9267399267399|158.97435897435898
885,2026-02-27 00:11:52,-1094.5054945054944|-317.2161172161172|-73.99267399267399|-309.15750915750914|197.8021978021978
886,2026-02-27 00:11:52,-1093.7728937728937|-334.7985347985348|-41.75824175824176|-246.15384615384616|204.3956043956044
887,2026-02-27 00:11:52,-1096.7032967032967|-320.1465201465202|-64.46886446886447|-214.65201465201466|254.21245421245422
888,2026-02-27 00:11:52,-1128.937728937729|-343.5897435897436|-95.97069597069597|-340.65934065934067|169.23076923076923
889,2026-02-27 00:11:52,-1103.2967032967033|-360.43956043956047|-145.78754578754578|-248.35164835164835|265.2014652014652
890,2026-02-27 00:11:52,-1087.9120879120878|-342.12454212454213|-106.22710622710623|-152.38095238095238|308.42490842490844
891,2026-02-27 00:11:52,-1055.6776556776556|-230.03663003663004|-63.00366300366301|-136.26373626373626|306.959706959707
892,2026-02-27 00:11:52,-1067.3992673992675|-242.49084249084248|-66.66666666666667|-154.57875457875457|393.4065934065934
893,2026-02-27 00:11:52,-1011.7216117216117|-226.37362637362637|-36.63003663003663|-112.08791208791209|462.27106227106225
894,2026-02-27 00:11:52,-1010.2564102564103|-193.4065934065934|-89.37728937728937|-60.07326007326007|520.8791208791209
895,2026-02-27 00:11:52,-967.032967032967|-220.51282051282053|-130.4029304029304|-89.37728937728937|490.84249084249086
896,2026-02-27 00:11:52,-975.0915750915751|-197.06959706959708|-49.08424908424909|-65.93406593406593|558.974358974359
897,2026-02-27 00:11:52,-871.0622710622711|-204.3956043956044|-52.747252747252745|-169.23076923076923|507.6923076923077
898,2026-02-27 00:11:52,-906.2271062271062|-238.0952380952381|-143.5897435897436|-99.63369963369964|481.31868131868134
899,2026-02-27 00:11:52,-906.2271062271062|-274.72527472527474|-117.94871794871794|104.76190476190476|1381.6849816849817
900,2026-02-27 00:11:52,600.0|1473.992673992674|313.5531135531136|-439.56043956043953|84.24908424908425
901,2026-02-27 00:11:52,-1035.1648351648353|-206.5934065934066|-76.92307692307692|-3.663003663003663|602.9304029304029
902,2026-02-27 00:11:52,-762.6373626373627|-134.06593406593407|-130.4029304029304|75.45787545787546|720.8791208791209
903,2026-02-27 00:11:52,-670.3296703296703|-132.6007326007326|-21.245421245421245|114.28571428571429|747.2527472527472
904,2026-02-27 00:11:52,-602.9304029304029|18.315018315018314|79.85347985347985|205.12820512820514|912.8205128205128
905,2026-02-27 00:11:52,-459.34065934065933|173.62637362637363|263.7362637362637|452.74725274725273|1276.923076923077
906,2026-02-27 00:11:52,-189.74358974358975|350.9157509157509|432.23443223443223|558.974358974359|1345.7875457875457
907,2026-02-27 00:11:52,-224.9084249084249|126.73992673992674|15.384615384615385|73.99267399267399|473.2600732600733
908,2026-02-27 00:11:52,-814.6520146520146|-391.94139194139194|-391.94139194139194|-276.1904761904762|343.5897435897436
909,2026-02-27 00:11:53,-941.3919413919414|-588.2783882783883|-534.065934065934|-242.49084249084248|257.14285714285717
910,2026-02-27 00:11:53,-906.959706959707|-594.1391941391942|-488.64468864468864|-526.007326007326|87.91208791208791
911,2026-02-27 00:11:53,-882.7838827838827|-689.3772893772893|-556.0439560439561|-564.1025641025641|-13.91941391941392
912,2026-02-27 00:11:53,-909.1575091575091|-788.2783882783883|-531.1355311355311|-815.3846153846154|-73.99267399267399
913,2026-02-27 00:11:53,-856.4102564102565|-806.5934065934066|-527.4725274725274|-882.7838827838827|-86.44688644688645
914,2026-02-27 00:11:53,-897.4358974358975|-856.4102564102565|-523.8095238095239|-951.6483516483516|-206.5934065934066
915,2026-02-27 00:11:53,-909.1575091575091|-793.4065934065934|-454.94505494505495|-903.2967032967033|-132.6007326007326
916,2026-02-27 00:11:53,-832.967032967033|-757.5091575091575|-332.6007326007326|-812.4542124542124|-16.84981684981685
917,2026-02-27 00:11:53,-733.3333333333334|-651.2820512820513|-309.8901098901099|-775.8241758241758|43.956043956043956
918,2026-02-27 00:11:53,-674.7252747252747|-576.5567765567765|-176.55677655677655|-682.0512820512821|84.24908424908425
919,2026-02-27 00:11:53,-575.0915750915751|-470.3296703296703|-132.6007326007326|-590.4761904761905|120.87912087912088
920,2026-02-27 00:11:53,-534.065934065934|-429.3040293040293|-67.3992673992674|-523.8095238095239|267.3992673992674
921,2026-02-27 00:11:53,-417.5824175824176|-339.9267399267399|-50.54945054945055|-464.46886446886447|372.8937728937729
922,2026-02-27 00:11:53,-361.17216117216117|-229.3040293040293|38.827838827838825|-362.6373626373626|331.86813186813185
923,2026-02-27 00:11:53,-314.2857142857143|-254.94505494505495|27.106227106227106|-394.87179487179486|320.8791208791209
924,2026-02-27 00:11:53,-330.4029304029304|-219.04761904761904|50.54945054945055|41.75824175824176|1499.6336996336997
925,2026-02-27 00:11:53,1499.6336996336997|1230.03663003663|20.512820512820515|-945.054945054945|76.92307692307692
926,2026-02-27 00:11:53,-365.56776556776555|-164.10256410256412|60.8058608058608|-254.21245421245422|477.65567765567766
927,2026-02-27 00:11:53,-247.61904761904762|-146.5201465201465|113.55311355311355|-255.67765567765568|597.0695970695971
928,2026-02-27 00:11:53,-144.32234432234432|-62.27106227106227|183.88278388278388|-98.9010989010989|737.7289377289377
929,2026-02-27 00:11:53,-76.19047619047619|52.014652014652015|299.6336996336996|60.8058608058608|925.2747252747253
930,2026-02-27 00:11:53,149.45054945054946|303.2967032967033|543.5897435897435|340.65934065934067|1448.3516483516485
931,2026-02-27 00:11:53,415.38461538461536|542.1245421245421|710.6227106227107|549.4505494505495|1458.6080586080586
932,2026-02-27 00:11:53,345.05494505494505|380.95238095238096|339.1941391941392|-54.94505494505494|631.5018315018315
933,2026-02-27 00:11:53,-218.3150183150183|-194.87179487179486|-157.50915750915752|-323.0769230769231|361.17216117216117
934,2026-02-27 00:11:54,-407.3260073260073|-296.7032967032967|-238.82783882783883|-455.67765567765565|368.4981684981685
935,2026-02-27 00:11:54,-416.8498168498169|-262.27106227106225|-176.55677655677655|-355.3113553113553|309.8901098901099
936,2026-02-27 00:11:54,-477.65567765567766|-315.01831501831504|-199.26739926739927|-435.8974358974359|361.9047619047619
937,2026-02-27 00:11:54,-402.1978021978022|-229.3040293040293|-191.2087912087912|-409.5238095238095|315.75091575091574
938,2026-02-27 00:11:54,-473.992673992674|-284.98168498168496|-213.91941391941393|-408.05860805860806|350.1831501831502
939,2026-02-27 00:11:54,-484.24908424908426|-207.32600732600733|-242.49084249084248|-333.3333333333333|398.53479853479854
940,2026-02-27 00:11:54,-424.1758241758242|-175.0915750915751|-201.46520146520146|-440.2930402930403|208.05860805860806
941,2026-02-27 00:11:54,-396.3369963369963|-164.83516483516485|-235.16483516483515|-361.17216117216117|299.6336996336996
942,2026-02-27 00:11:54,-390.4761904761905|-161.17216117216117|-240.2930402930403|-306.959706959707|320.1465201465202
943,2026-02-27 00:11:54,-299.6336996336996|-16.84981684981685|-228.57142857142858|-235.16483516483515|419.7802197802198
944,2026-02-27 00:11:54,-290.1098901098901|-8.791208791208792|-217.58241758241758|-254.94505494505495|175.0915750915751
945,2026-02-27 00:11:54,-368.4981684981685|52.014652014652015|-172.16117216117217|-267.3992673992674|460.0732600732601
946,2026-02-27 00:11:54,-404.3956043956044|-35.8974358974359|-157.50915750915752|-216.11721611721612|419.7802197802198
947,2026-02-27 00:11:54,-352.3809523809524|63.00366300366301|-148.71794871794873|-334.7985347985348|444.6886446886447
948,2026-02-27 00:11:54,-352.3809523809524|25.641025641025642|-207.32600732600733|-216.11721611721612|507.6923076923077
949,2026-02-27 00:11:54,28.571428571428573|1285.7142857142858|1499.6336996336997|1061.5384615384614|333.3333333333333
950,2026-02-27 00:11:54,-1021.2454212454212|-415.38461538461536|-400.73260073260076|-287.9120879120879|420.5128205128205
951,2026-02-27 00:11:54,-350.1831501831502|139.19413919413918|-134.06593406593407|-238.0952380952381|394.87179487179486
952,2026-02-27 00:11:54,-252.74725274725276|229.3040293040293|-148.71794871794873|-21.978021978021978|487.1794871794872
953,2026-02-27 00:11:54,-119.41391941391942|353.84615384615387|-53.47985347985348|31.501831501831504|654.2124542124542
954,2026-02-27 00:11:54,37.362637362637365|535.5311355311355|112.08791208791209|169.96336996336996|860.8058608058608
955,2026-02-27 00:11:54,208.05860805860806|742.1245421245421|342.12454212454213|394.87179487179486|1072.5274725274726
956,2026-02-27 00:11:54,321.61172161172163|800.7326007326008|203.66300366300365|166.3003663003663|572.1611721611722
957,2026-02-27 00:11:54,-201.46520146520146|200.0|-396.3369963369963|-410.989010989011|63.73626373626374
958,2026-02-27 00:11:55,-507.6923076923077|16.84981684981685|-584.6153846153846|-542.8571428571429|68.13186813186813
