Packet_Number,Timestamp,Data
69,2026-02-26 22:17:14,[-224.17582417582418|-79.85347985347985|-60.8058608058608|-180.21978021978023|56.41025641025641]
70,2026-02-26 22:17:14,[-158.97435897435898|-14.652014652014651|10.989010989010989|-79.12087912087912|138.46153846153845]
71,2026-02-26 22:17:14,[-73.99267399267399|76.19047619047619|120.14652014652015|33.6996336996337|274.72527472527474]
72,2026-02-26 22:17:14,[81.31868131868131|266.6666666666667|324.54212454212455|271.79487179487177|569.2307692307693]
73,2026-02-26 22:17:15,[357.5091575091575|510.6227106227106|533.3333333333334|402.1978021978022|600.7326007326008]
74,2026-02-26 22:17:15,[280.5860805860806|301.0989010989011|197.06959706959708|-37.362637362637365|73.99267399267399]
75,2026-02-26 22:17:15,[-248.35164835164835|-192.67399267399267|-229.3040293040293|-369.96336996337|-174.35897435897436]
76,2026-02-26 22:17:15,[-413.9194139194139|-284.98168498168496|-277.65567765567766|-388.27838827838826|-173.62637362637363]
77,2026-02-26 22:17:15,[-387.54578754578756|-252.01465201465203|-239.56043956043956|-345.7875457875458|-136.26373626373626]
78,2026-02-26 22:17:15,[-358.24175824175825|-208.05860805860806|-216.84981684981685|-320.1465201465202|-100.36630036630036]
79,2026-02-26 22:17:15,[-334.0659340659341|-205.86080586080587|-220.51282051282053|-323.0769230769231|-130.4029304029304]
80,2026-02-26 22:17:15,[-362.6373626373626|-224.9084249084249|-220.51282051282053|-334.0659340659341|-103.2967032967033]
81,2026-02-26 22:17:15,[-343.5897435897436|-216.84981684981685|-213.1868131868132|-310.6227106227106|-82.78388278388279]
82,2026-02-26 22:17:15,[-337.72893772893775|-199.26739926739927|-188.2783882783883|-284.24908424908426|-26.373626373626372]
83,2026-02-26 22:17:15,[-237.36263736263737|-109.15750915750915|-115.01831501831502|-265.9340659340659|-98.9010989010989]
84,2026-02-26 22:17:15,[-342.85714285714283|-178.02197802197801|-178.75457875457874|-293.040293040293|-73.99267399267399]
85,2026-02-26 22:17:15,[-308.42490842490844|-149.45054945054946|50.54945054945055|593.4065934065934|1499.6336996336997]
86,2026-02-26 22:17:15,[1499.6336996336997|54.94505494505494|-838.8278388278388|-797.0695970695971|-265.9340659340659]
87,2026-02-26 22:17:15,[-328.93772893772893|-135.53113553113553|-131.86813186813185|-241.02564102564102|-6.593406593406593]
88,2026-02-26 22:17:15,[-226.37362637362637|-73.99267399267399|-72.52747252747253|-172.16117216117217|57.875457875457876]
89,2026-02-26 22:17:15,[-153.1135531135531|19.78021978021978|21.978021978021978|-52.747252747252745|172.8937728937729]
90,2026-02-26 22:17:15,[-34.43223443223443|154.57875457875457|181.6849816849817|131.13553113553112|394.13919413919416]
91,2026-02-26 22:17:15,[200.0|410.2564102564103|451.28205128205127|362.6373626373626|600.7326007326008]
92,2026-02-26 22:17:15,[325.27472527472526|453.4798534798535|397.8021978021978|197.06959706959708|276.1904761904762]
93,2026-02-26 22:17:15,[-83.51648351648352|-32.967032967032964|-134.06593406593407|-310.6227106227106|-136.996336996337]
