Packet_Number,Timestamp,Data
516,2026-02-27 04:53:50,[479.1208791208791|355.3113553113553|276.1904761904762|139.9267399267399|19.78021978021978]
517,2026-02-27 04:53:50,[-79.85347985347985|-191.2087912087912|-239.56043956043956|-331.86813186813185|-364.1025641025641]
518,2026-02-27 04:53:50,[-343.5897435897436|-368.4981684981685|-347.98534798534797|-364.1025641025641|-356.7765567765568]
519,2026-02-27 04:53:50,[-342.12454212454213|-370.6959706959707|-326.007326007326|-324.54212454212455|-314.2857142857143]
520,2026-02-27 04:53:50,[-298.16849816849816|-309.8901098901099|-277.65567765567766|-314.2857142857143|-313.5531135531136]
521,2026-02-27 04:53:50,[-271.79487179487177|-284.98168498168496|-260.0732600732601|-277.65567765567766|-267.3992673992674]
522,2026-02-27 04:53:50,[-258.6080586080586|-298.16849816849816|-261.53846153846155|-275.45787545787545|-265.2014652014652]
523,2026-02-27 04:53:50,[-261.53846153846155|-273.992673992674|-249.08424908424908|-290.84249084249086|-290.1098901098901]
524,2026-02-27 04:53:51,[-243.95604395604394|-252.01465201465203|-224.9084249084249|-237.36263736263737|-226.37362637362637]
525,2026-02-27 04:53:51,[-208.7912087912088|-250.54945054945054|-211.7216117216117|-220.51282051282053|-207.32600732600733]
