Packet_Number,Timestamp,Battery_V,Battery_Pct,Temp,Leads
226,2026-01-31 19:26:15,3.64,7.2,35.44,0
227,2026-01-31 19:26:15,3.64,7.2,35.44,0
228,2026-01-31 19:26:15,3.64,7.2,35.62,0
229,2026-01-31 19:26:15,3.64,7.2,35.62,0
230,2026-01-31 19:26:15,3.64,7.2,35.62,0
231,2026-01-31 19:26:15,3.62,7.2,35.62,0
232,2026-01-31 19:26:15,3.62,7.2,35.62,0
233,2026-01-31 19:26:15,3.62,7.2,35.62,0
234,2026-01-31 19:26:15,3.62,7.2,35.44,0
235,2026-01-31 19:26:15,3.62,7.2,35.44,0
236,2026-01-31 19:26:15,3.62,7.2,35.44,0
237,2026-01-31 19:26:15,3.63,7.2,35.44,0
238,2026-01-31 19:26:15,3.63,7.2,35.44,0
239,2026-01-31 19:26:15,3.63,7.2,35.44,0
240,2026-01-31 19:26:15,3.63,7.2,35.62,0
241,2026-01-31 19:26:15,3.63,7.2,35.62,0
242,2026-01-31 19:26:15,3.63,7.2,35.62,0
243,2026-01-31 19:26:15,3.64,7.2,35.62,0
244,2026-01-31 19:26:15,3.64,7.2,35.62,0
245,2026-01-31 19:26:15,3.64,7.2,35.62,0
246,2026-01-31 19:26:15,3.64,7.2,35.56,0
247,2026-01-31 19:26:15,3.64,7.2,35.56,0
248,2026-01-31 19:26:15,3.64,7.2,35.56,0
249,2026-01-31 19:26:15,3.64,7.2,35.56,0
250,2026-01-31 19:26:15,3.64,7.2,35.56,0
251,2026-01-31 19:26:16,3.64,7.2,35.56,0
252,2026-01-31 19:26:16,3.64,7.2,35.50,0
253,2026-01-31 19:26:16,3.64,7.2,35.50,0
254,2026-01-31 19:26:16,3.64,7.2,35.50,0
255,2026-01-31 19:26:16,3.64,7.2,35.50,0
256,2026-01-31 19:26:16,3.63,7.2,35.50,0
257,2026-01-31 19:26:16,3.63,7.2,35.50,0
258,2026-01-31 19:26:16,3.63,7.2,35.56,0
259,2026-01-31 19:26:16,3.63,7.2,35.56,0
260,2026-01-31 19:26:16,3.63,7.2,35.56,0
261,2026-01-31 19:26:16,3.63,7.2,35.56,0
262,2026-01-31 19:26:16,3.64,7.2,35.56,0
263,2026-01-31 19:26:16,3.64,7.2,35.56,0
264,2026-01-31 19:26:16,3.64,7.2,35.56,0
265,2026-01-31 19:26:16,3.64,7.2,35.56,0
266,2026-01-31 19:26:16,3.64,7.2,35.56,0
267,2026-01-31 19:26:16,3.64,7.2,35.56,0
268,2026-01-31 19:26:16,3.63,7.2,35.56,0
269,2026-01-31 19:26:16,3.63,7.2,35.56,0
270,2026-01-31 19:26:16,3.63,7.2,35.56,0
271,2026-01-31 19:26:16,3.63,7.2,35.56,0
272,2026-01-31 19:26:16,3.63,7.2,35.56,0
273,2026-01-31 19:26:16,3.63,7.2,35.56,0
274,2026-01-31 19:26:16,3.63,7.2,35.56,0
275,2026-01-31 19:26:17,3.63,7.2,35.56,0
276,2026-01-31 19:26:17,3.63,7.2,35.56,0
277,2026-01-31 19:26:17,3.63,7.2,35.56,0
278,2026-01-31 19:26:17,3.63,7.2,35.56,0
279,2026-01-31 19:26:17,3.63,7.2,35.56,0
280,2026-01-31 19:26:17,3.63,7.2,35.56,0
