Packet_Number,Timestamp,Data
1508,2026-02-27 00:10:47,1499.6336996336997|404.3956043956044|-659.3406593406594|-699.6336996336996|-403.6630036630037
1509,2026-02-27 00:10:47,-178.02197802197801|-106.95970695970696|-106.22710622710623|-79.85347985347985|-53.47985347985348
1510,2026-02-27 00:10:47,-29.304029304029303|-21.978021978021978|-24.175824175824175|-3.663003663003663|5.86080586080586
1511,2026-02-27 00:10:47,17.582417582417584|41.75824175824176|64.46886446886447|81.31868131868131|99.63369963369964
1512,2026-02-27 00:10:47,127.47252747252747|160.43956043956044|181.6849816849817|227.83882783882783|272.5274725274725
1513,2026-02-27 00:10:47,323.0769230769231|390.4761904761905|452.01465201465203|507.6923076923077|545.054945054945
1514,2026-02-27 00:10:47,567.7655677655678|572.8937728937728|554.5787545787546|506.959706959707|415.38461538461536
1515,2026-02-27 00:10:47,295.23809523809524|161.9047619047619|30.76923076923077|-78.3882783882784|-166.3003663003663
1516,2026-02-27 00:10:47,-235.16483516483515|-273.992673992674|-314.2857142857143|-330.4029304029304|-331.13553113553115
1517,2026-02-27 00:10:47,-331.86813186813185|-334.7985347985348|-331.86813186813185|-309.8901098901099|-308.42490842490844
1518,2026-02-27 00:10:47,-293.7728937728938|-277.65567765567766|-284.98168498168496|-273.992673992674|-267.3992673992674
1519,2026-02-27 00:10:47,-265.2014652014652|-267.3992673992674|-273.992673992674|-261.53846153846155|-267.3992673992674
1520,2026-02-27 00:10:47,-266.6666666666667|-271.79487179487177|-286.4468864468864|-283.5164835164835|-287.1794871794872
1521,2026-02-27 00:10:47,-287.9120879120879|-289.3772893772894|-295.97069597069594|-283.5164835164835|-286.4468864468864
1522,2026-02-27 00:10:47,-289.3772893772894|-287.9120879120879|-287.9120879120879|-273.992673992674|-266.6666666666667
1523,2026-02-27 00:10:47,-260.0732600732601|-249.08424908424908|-253.4798534798535|-254.94505494505495|-259.34065934065933
1524,2026-02-27 00:10:48,-248.35164835164835|-235.16483516483515|-235.16483516483515|-221.97802197802199|-219.04761904761904
1525,2026-02-27 00:10:48,-218.3150183150183|-204.3956043956044|-205.86080586080587|-201.46520146520146|-207.32600732600733
1526,2026-02-27 00:10:48,-199.26739926739927|-194.13919413919413|-195.6043956043956|-191.2087912087912|-188.2783882783883
1527,2026-02-27 00:10:48,-171.42857142857142|-168.4981684981685|-170.6959706959707|-156.7765567765568|-145.78754578754578
1528,2026-02-27 00:10:48,-155.3113553113553|-142.85714285714286|-95.97069597069597|-70.32967032967034|-79.85347985347985
1529,2026-02-27 00:10:48,-106.22710622710623|-134.06593406593407|-167.03296703296704|-166.3003663003663|-169.23076923076923
1530,2026-02-27 00:10:48,-158.24175824175825|-156.04395604395606|-161.17216117216117|-155.3113553113553|-124.54212454212454
1531,2026-02-27 00:10:48,73.99267399267399|689.3772893772893|1499.6336996336997|1499.6336996336997|230.76923076923077
1532,2026-02-27 00:10:48,-752.3809523809524|-652.7472527472528|-335.53113553113553|-148.71794871794873|-126.73992673992674
1533,2026-02-27 00:10:48,-122.34432234432235|-106.22710622710623|-96.7032967032967|-73.99267399267399|-63.00366300366301
1534,2026-02-27 00:10:48,-56.41025641025641|-32.967032967032964|-21.245421245421245|5.128205128205129|17.582417582417584
1535,2026-02-27 00:10:48,38.095238095238095|57.142857142857146|76.19047619047619|113.55311355311355|125.27472527472527
1536,2026-02-27 00:10:48,165.56776556776558|213.91941391941393|261.53846153846155|319.4139194139194|389.010989010989
1537,2026-02-27 00:10:48,454.94505494505495|512.8205128205128|550.1831501831501|580.952380952381|576.5567765567765
1538,2026-02-27 00:10:48,553.8461538461538|500.3663003663004|408.05860805860806|278.38827838827837|139.9267399267399
1539,2026-02-27 00:10:48,18.315018315018314|-94.50549450549451|-194.13919413919413|-254.21245421245422|-288.64468864468864
1540,2026-02-27 00:10:48,-320.1465201465202|-336.2637362637363|-358.24175824175825|-353.84615384615387|-346.5201465201465
1541,2026-02-27 00:10:48,-342.12454212454213|-332.6007326007326|-334.0659340659341|-317.2161172161172|-314.2857142857143
1542,2026-02-27 00:10:48,-302.56410256410254|-290.84249084249086|-286.4468864468864|-276.1904761904762|-284.98168498168496
1543,2026-02-27 00:10:48,-282.05128205128204|-265.9340659340659|-263.003663003663|-261.53846153846155|-267.3992673992674
1544,2026-02-27 00:10:48,-272.5274725274725|-264.46886446886447|-276.1904761904762|-271.79487179487177|-274.72527472527474
1545,2026-02-27 00:10:48,-271.79487179487177|-265.2014652014652|-270.3296703296703|-263.7362637362637|-265.9340659340659
1546,2026-02-27 00:10:48,-270.3296703296703|-255.67765567765568|-251.28205128205127|-249.8168498168498|-250.54945054945054
1547,2026-02-27 00:10:48,-235.89743589743588|-230.03663003663004|-235.16483516483515|-223.44322344322345|-215.3846153846154
1548,2026-02-27 00:10:48,-208.7912087912088|-202.93040293040292|-202.93040293040292|-200.0|-194.13919413919413
1549,2026-02-27 00:10:49,-189.01098901098902|-183.15018315018315|-180.95238095238096|-169.96336996336996|-170.6959706959707
1550,2026-02-27 00:10:49,-164.10256410256412|-156.04395604395606|-156.04395604395606|-146.5201465201465|-157.50915750915752
1551,2026-02-27 00:10:49,-153.1135531135531|-141.3919413919414|-145.05494505494505|-134.06593406593407|-126.73992673992674
1552,2026-02-27 00:10:49,-120.14652014652015|-114.28571428571429|-121.6117216117216|-75.45787545787546|-49.08424908424909
1553,2026-02-27 00:10:49,-49.81684981684982|-63.73626373626374|-97.43589743589743|-123.80952380952381|-143.5897435897436
1554,2026-02-27 00:10:49,-134.06593406593407|-126.73992673992674|-135.53113553113553|-132.6007326007326|-135.53113553113553
1555,2026-02-27 00:10:49,-144.32234432234432|-37.362637362637365|309.8901098901099|1388.2783882783883|1499.6336996336997
1556,2026-02-27 00:10:49,1121.6117216117216|-367.032967032967|-745.054945054945|-408.05860805860806|-160.43956043956044
1557,2026-02-27 00:10:49,-84.98168498168498|-81.31868131868131|-79.85347985347985|-60.07326007326007|-52.014652014652015
1558,2026-02-27 00:10:49,-41.75824175824176|-24.90842490842491|-16.117216117216117|8.791208791208792|19.78021978021978
1559,2026-02-27 00:10:49,37.362637362637365|50.54945054945055|63.73626373626374|107.6923076923077|132.6007326007326
1560,2026-02-27 00:10:49,170.6959706959707|197.8021978021978|230.76923076923077|272.5274725274725|314.2857142857143
1561,2026-02-27 00:10:49,374.35897435897436|440.2930402930403|495.23809523809524|547.2527472527472|578.021978021978
1562,2026-02-27 00:10:49,600.0|583.8827838827839|544.3223443223443|479.8534798534798|359.7069597069597
1563,2026-02-27 00:10:49,229.3040293040293|91.57509157509158|-27.106227106227106|-123.80952380952381|-205.12820512820514
1564,2026-02-27 00:10:49,-263.7362637362637|-298.16849816849816|-328.93772893772893|-331.86813186813185|-334.0659340659341
1565,2026-02-27 00:10:49,-331.86813186813185|-330.4029304029304|-320.8791208791209|-309.15750915750914|-311.35531135531136
1566,2026-02-27 00:10:49,-295.23809523809524|-286.4468864468864|-284.24908424908426|-283.5164835164835|-288.64468864468864
1567,2026-02-27 00:10:49,-268.13186813186815|-261.53846153846155|-264.46886446886447|-270.3296703296703|-265.9340659340659
1568,2026-02-27 00:10:49,-265.9340659340659|-275.45787545787545|-277.65567765567766|-275.45787545787545|-277.65567765567766
1569,2026-02-27 00:10:49,-267.3992673992674|-271.79487179487177|-275.45787545787545|-273.2600732600733|-273.2600732600733
1570,2026-02-27 00:10:49,-271.79487179487177|-272.5274725274725|-275.45787545787545|-261.53846153846155|-255.67765567765568
1571,2026-02-27 00:10:49,-249.8168498168498|-246.8864468864469|-246.8864468864469|-229.3040293040293|-239.56043956043956
1572,2026-02-27 00:10:49,-236.63003663003664|-227.83882783882783|-217.58241758241758|-208.7912087912088|-213.91941391941393
1573,2026-02-27 00:10:49,-209.52380952380952|-203.66300366300365|-202.93040293040292|-191.94139194139194|-200.0
1574,2026-02-27 00:10:49,-195.6043956043956|-192.67399267399267|-180.95238095238096|-172.16117216117217|-179.48717948717947
1575,2026-02-27 00:10:50,-174.35897435897436|-166.3003663003663|-164.10256410256412|-156.04395604395606|-156.04395604395606
1576,2026-02-27 00:10:50,-145.78754578754578|-148.71794871794873|-148.71794871794873|-135.53113553113553|-142.85714285714286
1577,2026-02-27 00:10:50,-132.6007326007326|-123.80952380952381|-76.92307692307692|-53.47985347985348|-71.06227106227107
1578,2026-02-27 00:10:50,-75.45787545787546|-110.62271062271063|-143.5897435897436|-148.71794871794873|-147.98534798534797
1579,2026-02-27 00:10:50,-142.85714285714286|-143.5897435897436|-142.85714285714286|-135.53113553113553|-109.15750915750915
1580,2026-02-27 00:10:50,65.2014652014652|528.2051282051282|1499.6336996336997|1499.6336996336997|473.992673992674
1581,2026-02-27 00:10:50,-617.5824175824176|-724.5421245421245|-437.3626373626374|-201.46520146520146|-111.35531135531136
1582,2026-02-27 00:10:50,-98.9010989010989|-84.98168498168498|-70.32967032967034|-53.47985347985348|-50.54945054945055
1583,2026-02-27 00:10:50,-29.304029304029303|-18.315018315018314|-2.197802197802198|16.84981684981685|30.036630036630036
1584,2026-02-27 00:10:50,52.014652014652015|54.94505494505494|79.85347985347985|107.6923076923077|123.80952380952381
1585,2026-02-27 00:10:50,167.76556776556777|208.05860805860806|263.003663003663|312.8205128205128|367.032967032967
1586,2026-02-27 00:10:50,435.8974358974359|496.7032967032967|536.2637362637363|557.5091575091575|553.8461538461538
1587,2026-02-27 00:10:50,535.5311355311355|490.1098901098901|409.5238095238095|296.7032967032967|162.63736263736263
1588,2026-02-27 00:10:50,41.02564102564103|-78.3882783882784|-168.4981684981685|-235.16483516483515|-276.1904761904762
1589,2026-02-27 00:10:50,-306.2271062271062|-329.6703296703297|-335.53113553113553|-333.3333333333333|-332.6007326007326
1590,2026-02-27 00:10:50,-321.61172161172163|-323.0769230769231|-312.8205128205128|-309.8901098901099|-293.7728937728938
1591,2026-02-27 00:10:50,-287.9120879120879|-283.5164835164835|-274.72527472527474|-267.3992673992674|-275.45787545787545
1592,2026-02-27 00:10:50,-270.3296703296703|-274.72527472527474|-273.2600732600733|-290.1098901098901|-307.6923076923077
1593,2026-02-27 00:10:50,-299.6336996336996|-306.959706959707|-310.6227106227106|-305.4945054945055|-310.6227106227106
1594,2026-02-27 00:10:50,-312.8205128205128|-311.35531135531136|-305.4945054945055|-296.7032967032967|-298.16849816849816
1595,2026-02-27 00:10:50,-287.9120879120879|-285.7142857142857|-273.2600732600733|-267.3992673992674|-277.65567765567766
1596,2026-02-27 00:10:50,-273.2600732600733|-273.2600732600733|-265.9340659340659|-260.8058608058608|-263.7362637362637
1597,2026-02-27 00:10:50,-258.6080586080586|-240.2930402930403|-235.16483516483515|-224.9084249084249|-220.51282051282053
1598,2026-02-27 00:10:50,-204.3956043956044|-203.66300366300365|-191.2087912087912|-190.47619047619048|-197.06959706959708
1599,2026-02-27 00:10:51,-180.95238095238096|-179.48717948717947|-173.62637362637363|-178.02197802197801|-173.62637362637363
1600,2026-02-27 00:10:51,-167.76556776556777|-167.76556776556777|-167.76556776556777|-156.04395604395606|-145.05494505494505
1601,2026-02-27 00:10:51,-136.26373626373626|-153.1135531135531|-141.3919413919414|-97.43589743589743|-76.92307692307692
1602,2026-02-27 00:10:51,-95.23809523809524|-126.73992673992674|-150.91575091575092|-177.28937728937728|-183.88278388278388
1603,2026-02-27 00:10:51,-178.02197802197801|-170.6959706959707|-170.6959706959707|-164.83516483516485|-167.76556776556777
1604,2026-02-27 00:10:51,-106.22710622710623|148.71794871794873|913.5531135531136|1499.6336996336997|1490.8424908424909
1605,2026-02-27 00:10:51,-50.54945054945055|-800.7326007326008|-567.7655677655678|-261.53846153846155|-145.78754578754578
1606,2026-02-27 00:10:51,-141.3919413919414|-134.06593406593407|-110.62271062271063|-84.24908424908425|-76.92307692307692
1607,2026-02-27 00:10:51,-52.014652014652015|-41.75824175824176|-37.362637362637365|-19.047619047619047|4.395604395604396
1608,2026-02-27 00:10:51,32.234432234432234|52.014652014652015|72.52747252747253|85.71428571428571|109.15750915750915
1609,2026-02-27 00:10:51,150.1831501831502|183.88278388278388|216.11721611721612|264.46886446886447|326.007326007326
1610,2026-02-27 00:10:51,402.1978021978022|451.28205128205127|500.3663003663004|545.7875457875458|560.4395604395604
1611,2026-02-27 00:10:51,572.1611721611722|545.7875457875458|482.05128205128204|378.75457875457874|249.8168498168498
1612,2026-02-27 00:10:51,111.35531135531136|-24.175824175824175|-126.73992673992674|-213.1868131868132|-266.6666666666667
1613,2026-02-27 00:10:51,-302.56410256410254|-331.86813186813185|-346.5201465201465|-361.17216117216117|-368.4981684981685
1614,2026-02-27 00:10:51,-355.3113553113553|-348.71794871794873|-334.0659340659341|-322.34432234432234|-323.0769230769231
1615,2026-02-27 00:10:51,-312.8205128205128|-307.6923076923077|-298.16849816849816|-289.3772893772894|-271.79487179487177
1616,2026-02-27 00:10:51,-258.6080586080586|-262.27106227106225|-258.6080586080586|-264.46886446886447|-266.6666666666667
1617,2026-02-27 00:10:51,-260.0732600732601|-267.3992673992674|-264.46886446886447|-260.0732600732601|-268.86446886446885
1618,2026-02-27 00:10:51,-267.3992673992674|-274.72527472527474|-273.992673992674|-263.003663003663|-264.46886446886447
1619,2026-02-27 00:10:51,-261.53846153846155|-260.0732600732601|-246.8864468864469|-238.0952380952381|-248.35164835164835
1620,2026-02-27 00:10:51,-242.49084249084248|-238.0952380952381|-226.37362637362637|-216.11721611721612|-224.17582417582418
1621,2026-02-27 00:10:51,-217.58241758241758|-214.65201465201466|-214.65201465201466|-213.1868131868132|-207.32600732600733
1622,2026-02-27 00:10:51,-192.67399267399267|-197.06959706959708|-195.6043956043956|-181.6849816849817|-188.2783882783883
1623,2026-02-27 00:10:51,-172.16117216117217|-180.95238095238096|-174.35897435897436|-169.23076923076923|-160.43956043956044
1624,2026-02-27 00:10:52,-153.1135531135531|-157.50915750915752|-153.1135531135531|-142.12454212454213|-144.32234432234432
1625,2026-02-27 00:10:52,-126.73992673992674|-119.41391941391942|-106.22710622710623|-110.62271062271063|-75.45787545787546
1626,2026-02-27 00:10:52,-40.29304029304029|-46.88644688644688|-59.34065934065934|-88.64468864468864|-129.67032967032966
1627,2026-02-27 00:10:52,-141.3919413919414|-141.3919413919414|-131.86813186813185|-130.4029304029304|-132.6007326007326
1628,2026-02-27 00:10:52,-126.73992673992674|-142.85714285714286|-18.315018315018314|405.12820512820514|1499.6336996336997
1629,2026-02-27 00:10:52,1499.6336996336997|878.3882783882784|-493.040293040293|-728.2051282051282|-392.6739926739927
1630,2026-02-27 00:10:52,-156.04395604395606|-102.56410256410257|-112.08791208791209|-98.9010989010989|-85.71428571428571
1631,2026-02-27 00:10:52,-62.27106227106227|-60.8058608058608|-39.56043956043956|-16.84981684981685|-12.454212454212454
1632,2026-02-27 00:10:52,16.84981684981685|21.245421245421245|34.43223443223443|60.8058608058608|88.64468864468864
1633,2026-02-27 00:10:52,112.08791208791209|134.06593406593407|191.2087912087912|227.83882783882783|263.7362637362637
1634,2026-02-27 00:10:52,323.0769230769231|393.4065934065934|449.0842490842491|506.2271062271062|550.1831501831501
1635,2026-02-27 00:10:52,592.6739926739926|600.7326007326008|592.6739926739926|545.054945054945|460.8058608058608
1636,2026-02-27 00:10:52,346.5201465201465|201.46520146520146|75.45787545787546|-42.49084249084249|-135.53113553113553
1637,2026-02-27 00:10:52,-213.1868131868132|-273.2600732600733|-301.83150183150184|-321.61172161172163|-342.85714285714283
1638,2026-02-27 00:10:52,-342.85714285714283|-349.45054945054943|-334.0659340659341|-323.0769230769231|-323.0769230769231
1639,2026-02-27 00:10:52,-321.61172161172163|-308.42490842490844|-293.7728937728938|-295.23809523809524|-283.5164835164835
1640,2026-02-27 00:10:52,-271.79487179487177|-275.45787545787545|-271.06227106227107|-274.72527472527474|-275.45787545787545
1641,2026-02-27 00:10:52,-272.5274725274725|-274.72527472527474|-271.06227106227107|-282.7838827838828|-275.45787545787545
1642,2026-02-27 00:10:52,-284.98168498168496|-286.4468864468864|-271.79487179487177|-266.6666666666667|-266.6666666666667
1643,2026-02-27 00:10:52,-268.13186813186815|-273.2600732600733|-265.9340659340659|-262.27106227106225|-254.94505494505495
1644,2026-02-27 00:10:52,-252.01465201465203|-249.8168498168498|-241.02564102564102|-238.0952380952381|-230.76923076923077
1645,2026-02-27 00:10:52,-227.1062271062271|-225.64102564102564|-214.65201465201466|-206.5934065934066|-208.7912087912088
1646,2026-02-27 00:10:52,-201.46520146520146|-205.86080586080587|-195.6043956043956|-191.2087912087912|-194.13919413919413
1647,2026-02-27 00:10:52,-180.21978021978023|-178.02197802197801|-167.76556776556777|-172.16117216117217|-168.4981684981685
1648,2026-02-27 00:10:52,-157.50915750915752|-165.56776556776558|-153.1135531135531|-148.71794871794873|-143.5897435897436
1649,2026-02-27 00:10:52,-123.80952380952381|-120.14652014652015|-123.80952380952381|-95.23809523809524|-59.34065934065934
1650,2026-02-27 00:10:53,-47.61904761904762|-72.52747252747253|-88.64468864468864|-130.4029304029304|-150.1831501831502
1651,2026-02-27 00:10:53,-145.78754578754578|-147.25274725274724|-135.53113553113553|-128.2051282051282|-126.73992673992674
1652,2026-02-27 00:10:53,-114.28571428571429|-24.90842490842491|261.53846153846155|1064.4688644688645|1499.6336996336997
1653,2026-02-27 00:10:53,1249.8168498168498|-172.16117216117217|-755.3113553113553|-574.3589743589744|-295.23809523809524
1654,2026-02-27 00:10:53,-132.6007326007326|-98.9010989010989|-79.12087912087912|-76.92307692307692|-71.06227106227107
1655,2026-02-27 00:10:53,-54.94505494505494|-50.54945054945055|-28.571428571428573|-16.84981684981685|-6.593406593406593
1656,2026-02-27 00:10:53,21.245421245421245|34.43223443223443|59.34065934065934|75.45787545787546|93.04029304029304
1657,2026-02-27 00:10:53,120.87912087912088|147.25274725274724|183.88278388278388|227.83882783882783|284.98168498168496
1658,2026-02-27 00:10:53,336.2637362637363|383.1501831501831|443.2234432234432|486.4468864468864|521.6117216117216
1659,2026-02-27 00:10:53,545.054945054945|541.3919413919414|509.8901098901099|437.3626373626374|336.996336996337
1660,2026-02-27 00:10:53,216.11721611721612|72.52747252747253|-48.35164835164835|-155.3113553113553|-229.3040293040293
1661,2026-02-27 00:10:53,-284.98168498168496|-328.93772893772893|-341.3919413919414|-355.3113553113553|-359.7069597069597
1662,2026-02-27 00:10:53,-356.7765567765568|-355.3113553113553|-334.0659340659341|-335.53113553113553|-333.3333333333333
1663,2026-02-27 00:10:53,-318.68131868131866|-317.2161172161172|-301.0989010989011|-296.7032967032967|-290.1098901098901
1664,2026-02-27 00:10:53,-282.05128205128204|-295.23809523809524|-290.84249084249086|-287.9120879120879|-290.84249084249086
1665,2026-02-27 00:10:53,-283.5164835164835|-295.23809523809524|-287.1794871794872|-287.9120879120879|-290.1098901098901
1666,2026-02-27 00:10:53,-290.84249084249086|-296.7032967032967|-286.4468864468864|-290.1098901098901|-283.5164835164835
1667,2026-02-27 00:10:53,-267.3992673992674|-273.2600732600733|-264.46886446886447|-264.46886446886447|-257.87545787545787
1668,2026-02-27 00:10:53,-251.28205128205127|-254.21245421245422|-230.03663003663004|-237.36263736263737|-239.56043956043956
1669,2026-02-27 00:10:53,-239.56043956043956|-246.15384615384616|-227.83882783882783|-223.44322344322345|-224.9084249084249
1670,2026-02-27 00:10:53,-221.97802197802199|-216.11721611721612|-200.0|-200.0|-205.86080586080587
1671,2026-02-27 00:10:53,-193.4065934065934|-193.4065934065934|-195.6043956043956|-200.0|-188.2783882783883
1672,2026-02-27 00:10:53,-180.21978021978023|-179.48717948717947|-170.6959706959707|-167.76556776556777|-157.50915750915752
1673,2026-02-27 00:10:53,-142.85714285714286|-154.57875457875457|-143.5897435897436|-88.64468864468864|-73.26007326007326
1674,2026-02-27 00:10:53,-79.85347985347985|-110.62271062271063|-136.26373626373626|-164.10256410256412|-166.3003663003663
1675,2026-02-27 00:10:54,-160.43956043956044|-158.97435897435898|-156.04395604395606|-158.24175824175825|-157.50915750915752
1676,2026-02-27 00:10:54,-126.73992673992674|67.3992673992674|712.0879120879121|1499.6336996336997|1499.6336996336997
1677,2026-02-27 00:10:54,262.27106227106225|-744.3223443223443|-619.047619047619|-288.64468864468864|-136.996336996337
1678,2026-02-27 00:10:54,-117.94871794871794|-120.87912087912088|-106.22710622710623|-95.97069597069597|-68.13186813186813
1679,2026-02-27 00:10:54,-52.014652014652015|-41.75824175824176|-27.106227106227106|-13.91941391941392|6.593406593406593
1680,2026-02-27 00:10:54,23.44322344322344|38.827838827838825|65.2014652014652|81.31868131868131|116.48351648351648
1681,2026-02-27 00:10:54,139.9267399267399|169.96336996336996|210.98901098901098|256.4102564102564|315.75091575091574
1682,2026-02-27 00:10:54,383.8827838827839|442.4908424908425|506.959706959707|550.1831501831501|580.952380952381
1683,2026-02-27 00:10:54,584.6153846153846|558.974358974359|512.8205128205128|413.1868131868132|291.57509157509156
1684,2026-02-27 00:10:54,153.1135531135531|15.384615384615385|-84.24908424908425|-180.21978021978023|-243.2234432234432
1685,2026-02-27 00:10:54,-286.4468864468864|-328.93772893772893|-336.2637362637363|-347.98534798534797|-349.45054945054943
1686,2026-02-27 00:10:54,-343.5897435897436|-346.5201465201465|-332.6007326007326|-317.2161172161172|-309.8901098901099
1687,2026-02-27 00:10:54,-306.2271062271062|-304.02930402930406|-286.4468864468864|-286.4468864468864|-283.5164835164835
1688,2026-02-27 00:10:54,-264.46886446886447|-268.86446886446885|-252.74725274725276|-263.7362637362637|-263.003663003663
1689,2026-02-27 00:10:54,-266.6666666666667|-273.992673992674|-273.2600732600733|-285.7142857142857|-277.65567765567766
1690,2026-02-27 00:10:54,-273.2600732600733|-282.05128205128204|-271.79487179487177|-270.3296703296703|-262.27106227106225
1691,2026-02-27 00:10:54,-258.6080586080586|-260.0732600732601|-248.35164835164835|-255.67765567765568|-246.8864468864469
1692,2026-02-27 00:10:54,-238.0952380952381|-242.49084249084248|-229.3040293040293|-229.3040293040293|-226.37362637362637
1693,2026-02-27 00:10:54,-228.57142857142858|-238.0952380952381|-220.51282051282053|-208.7912087912088|-201.46520146520146
1694,2026-02-27 00:10:54,-196.33699633699635|-200.0|-189.01098901098902|-195.6043956043956|-191.2087912087912
1695,2026-02-27 00:10:54,-182.41758241758242|-188.2783882783883|-190.47619047619048|-191.2087912087912|-170.6959706959707
1696,2026-02-27 00:10:54,-168.4981684981685|-167.03296703296704|-145.78754578754578|-147.25274725274724|-136.996336996337
1697,2026-02-27 00:10:54,-123.07692307692308|-107.6923076923077|-114.28571428571429|-123.80952380952381|-76.19047619047619
1698,2026-02-27 00:10:54,-43.223443223443226|-62.27106227106227|-83.51648351648352|-116.48351648351648|-142.85714285714286
1699,2026-02-27 00:10:55,-155.3113553113553|-161.9047619047619|-154.57875457875457|-150.1831501831502|-134.06593406593407
1700,2026-02-27 00:10:55,-122.34432234432235|-117.94871794871794|28.571428571428573|465.2014652014652|1499.6336996336997
1701,2026-02-27 00:10:55,1499.6336996336997|723.8095238095239|-552.3809523809524|-730.4029304029305|-405.86080586080584
1702,2026-02-27 00:10:55,-172.8937728937729|-100.36630036630036|-94.50549450549451|-88.64468864468864|-66.66666666666667
1703,2026-02-27 00:10:55,-50.54945054945055|-43.223443223443226|-28.571428571428573|-21.245421245421245|-5.128205128205129
1704,2026-02-27 00:10:55,6.593406593406593|22.71062271062271|49.08424908424909|65.2014652014652|97.43589743589743
1705,2026-02-27 00:10:55,113.55311355311355|145.78754578754578|185.34798534798534|221.24542124542126|267.3992673992674
1706,2026-02-27 00:10:55,320.1465201465202|386.0805860805861|461.53846153846155|515.018315018315|560.4395604395604
1707,2026-02-27 00:10:55,589.7435897435897|591.2087912087912|583.8827838827839|534.7985347985348|466.6666666666667
1708,2026-02-27 00:10:55,353.84615384615387|202.93040293040292|69.59706959706959|-60.07326007326007|-148.71794871794873
1709,2026-02-27 00:10:55,-215.3846153846154|-264.46886446886447|-305.4945054945055|-333.3333333333333|-330.4029304029304
1710,2026-02-27 00:10:55,-331.86813186813185|-334.7985347985348|-319.4139194139194|-314.2857142857143|-310.6227106227106
1711,2026-02-27 00:10:55,-309.8901098901099|-299.6336996336996|-283.5164835164835|-276.9230769230769|-266.6666666666667
1712,2026-02-27 00:10:55,-265.9340659340659|-273.992673992674|-272.5274725274725|-275.45787545787545|-264.46886446886447
1713,2026-02-27 00:10:55,-283.5164835164835|-286.4468864468864|-284.98168498168496|-295.97069597069594|-295.23809523809524
1714,2026-02-27 00:10:55,-287.9120879120879|-287.9120879120879|-287.9120879120879|-295.23809523809524|-284.98168498168496
1715,2026-02-27 00:10:55,-282.7838827838828|-290.1098901098901|-273.2600732600733|-273.992673992674|-265.9340659340659
1716,2026-02-27 00:10:55,-263.7362637362637|-263.003663003663|-251.28205128205127|-249.8168498168498|-241.75824175824175
1717,2026-02-27 00:10:55,-238.0952380952381|-235.16483516483515|-229.3040293040293|-236.63003663003664|-226.37362637362637
1718,2026-02-27 00:10:55,-226.37362637362637|-223.44322344322345|-216.11721611721612|-216.84981684981685|-201.46520146520146
1719,2026-02-27 00:10:55,-194.87179487179486|-200.0|-188.2783882783883|-194.13919413919413|-178.75457875457874
1720,2026-02-27 00:10:55,-168.4981684981685|-160.43956043956044|-158.97435897435898|-153.1135531135531|-106.22710622710623
1721,2026-02-27 00:10:55,-87.91208791208791|-94.50549450549451|-103.2967032967033|-148.71794871794873|-165.56776556776558
1722,2026-02-27 00:10:55,-170.6959706959707|-172.16117216117217|-164.10256410256412|-171.42857142857142|-158.24175824175825
1723,2026-02-27 00:10:55,-159.7069597069597|-123.80952380952381|57.875457875457876|545.7875457875458|1499.6336996336997
1724,2026-02-27 00:10:55,1499.6336996336997|416.8498168498169|-651.2820512820513|-730.4029304029305|-427.1062271062271
1725,2026-02-27 00:10:56,-196.33699633699635|-134.06593406593407|-119.41391941391942|-107.6923076923077|-85.71428571428571
1726,2026-02-27 00:10:56,-73.26007326007326|-61.53846153846154|-51.282051282051285|-49.08424908424909|-21.245421245421245
1727,2026-02-27 00:10:56,-5.128205128205129|16.84981684981685|32.967032967032964|46.15384615384615|76.92307692307692
1728,2026-02-27 00:10:56,106.95970695970696|128.2051282051282|161.9047619047619|185.34798534798534|247.61904761904762
1729,2026-02-27 00:10:56,301.0989010989011|350.9157509157509|430.03663003663|476.9230769230769|515.7509157509157
1730,2026-02-27 00:10:56,538.4615384615385|538.4615384615385|536.996336996337|468.13186813186815|384.61538461538464
1731,2026-02-27 00:10:56,263.003663003663|124.54212454212454|5.128205128205129|-113.55311355311355|-201.46520146520146
1732,2026-02-27 00:10:56,-268.13186813186815|-309.8901098901099|-321.61172161172163|-347.25274725274727|-354.57875457875457
1733,2026-02-27 00:10:56,-355.3113553113553|-344.32234432234435|-333.3333333333333|-336.2637362637363|-328.93772893772893
1734,2026-02-27 00:10:56,-323.0769230769231|-313.5531135531136|-298.16849816849816|-298.16849816849816|-276.1904761904762
1735,2026-02-27 00:10:56,-282.05128205128204|-276.9230769230769|-270.3296703296703|-273.2600732600733|-267.3992673992674
1736,2026-02-27 00:10:56,-275.45787545787545|-282.05128205128204|-284.98168498168496|-295.97069597069594|-287.1794871794872
1737,2026-02-27 00:10:56,-286.4468864468864|-287.1794871794872|-282.05128205128204|-293.7728937728938|-284.98168498168496
1738,2026-02-27 00:10:56,-282.05128205128204|-273.2600732600733|-258.6080586080586|-254.21245421245422|-242.49084249084248
1739,2026-02-27 00:10:56,-242.49084249084248|-238.0952380952381|-227.1062271062271|-241.02564102564102|-224.9084249084249
1740,2026-02-27 00:10:56,-219.04761904761904|-211.7216117216117|-201.46520146520146|-202.93040293040292|-195.6043956043956
1741,2026-02-27 00:10:56,-202.1978021978022|-197.06959706959708|-183.15018315018315|-188.2783882783883|-177.28937728937728
