Packet_Number,Timestamp,Data
2049,2026-02-02 14:22:06,[-66.66666666666667|-93.77289377289377|-73.99267399267399|-126.73992673992674|-125.27472527472527]
2050,2026-02-02 14:22:06,[-134.06593406593407|-153.84615384615384|-117.94871794871794|-150.1831501831502|-115.01831501831502]
2051,2026-02-02 14:22:06,[-194.13919413919413|-169.96336996336996|-28.571428571428573|273.2600732600733|702.5641025641025]
2052,2026-02-02 14:22:06,[594.1391941391942|38.827838827838825|-332.6007326007326|-349.45054945054943|-200.73260073260073]
2053,2026-02-02 14:22:06,[-85.71428571428571|-112.08791208791209|-101.83150183150182|-132.6007326007326|-64.46886446886447]
2054,2026-02-02 14:22:06,[-110.62271062271063|-104.02930402930403|-72.52747252747253|-68.13186813186813|-37.362637362637365]
2055,2026-02-02 14:22:06,[-39.56043956043956|-53.47985347985348|-25.641025641025642|-54.94505494505494|22.71062271062271]
2056,2026-02-02 14:22:06,[8.058608058608058|3.663003663003663|44.688644688644686|52.014652014652015|120.87912087912088]
2057,2026-02-02 14:22:06,[98.9010989010989|144.32234432234432|185.34798534798534|136.996336996337|177.28937728937728]
2058,2026-02-02 14:22:06,[148.71794871794873|123.07692307692308|110.62271062271063|28.571428571428573|-3.663003663003663]
2059,2026-02-02 14:22:07,[-75.45787545787546|-137.72893772893772|-134.06593406593407|-178.02197802197801|-169.23076923076923]
2060,2026-02-02 14:22:07,[-235.16483516483515|-211.7216117216117|-176.55677655677655|-219.78021978021977|-183.88278388278388]
2061,2026-02-02 14:22:07,[-189.74358974358975|-189.74358974358975|-169.23076923076923|-180.95238095238096|-164.83516483516485]
2062,2026-02-02 14:22:07,[-176.55677655677655|-178.02197802197801|-127.47252747252747|-169.96336996336996|-164.10256410256412]
2063,2026-02-02 14:22:07,[-178.75457875457874|-157.50915750915752|-113.55311355311355|-178.02197802197801|-153.84615384615384]
2064,2026-02-02 14:22:07,[-156.7765567765568|-178.75457875457874|-133.33333333333334|-166.3003663003663|-153.84615384615384]
2065,2026-02-02 14:22:07,[-166.3003663003663|-170.6959706959707|-120.14652014652015|-169.96336996336996|-141.3919413919414]
2066,2026-02-02 14:22:07,[-159.7069597069597|-159.7069597069597|-116.48351648351648|-147.25274725274724|-167.76556776556777]
2067,2026-02-02 14:22:07,[-164.83516483516485|-127.47252747252747|-103.2967032967033|-136.996336996337|-123.80952380952381]
2068,2026-02-02 14:22:07,[-131.13553113553112|-126.73992673992674|-101.0989010989011|-153.1135531135531|-115.01831501831502]
2069,2026-02-02 14:22:07,[-161.17216117216117|-142.85714285714286|-101.83150183150182|-147.25274725274724|-118.68131868131869]
2070,2026-02-02 14:22:07,[-120.87912087912088|-112.08791208791209|-72.52747252747253|-125.27472527472527|-98.9010989010989]
2071,2026-02-02 14:22:07,[-60.8058608058608|-52.014652014652015|-66.66666666666667|-117.94871794871794|-146.5201465201465]
2072,2026-02-02 14:22:07,[-146.5201465201465|-109.15750915750915|-89.37728937728937|-164.83516483516485|-115.01831501831502]
2073,2026-02-02 14:22:07,[-110.62271062271063|-154.57875457875457|-132.6007326007326|62.27106227106227|523.8095238095239]
2074,2026-02-02 14:22:07,[769.9633699633699|364.83516483516485|-178.02197802197801|-309.8901098901099|-195.6043956043956]
2075,2026-02-02 14:22:07,[-167.76556776556777|-126.00732600732601|-100.36630036630036|-136.26373626373626|-79.12087912087912]
2076,2026-02-02 14:22:07,[-76.19047619047619|-76.92307692307692|-52.747252747252745|-97.43589743589743|-52.014652014652015]
2077,2026-02-02 14:22:07,[-79.12087912087912|-65.2014652014652|-18.315018315018314|-39.56043956043956|-27.106227106227106]
2078,2026-02-02 14:22:07,[-46.88644688644688|28.571428571428573|61.53846153846154|34.43223443223443|101.0989010989011]
2079,2026-02-02 14:22:07,[112.08791208791209|91.57509157509158|167.03296703296704|140.65934065934067|175.0915750915751]
2080,2026-02-02 14:22:07,[172.8937728937729|150.1831501831502|132.6007326007326|76.92307692307692|54.94505494505494]
2081,2026-02-02 14:22:07,[-38.827838827838825|-85.71428571428571|-86.44688644688645|-160.43956043956044|-148.71794871794873]
2082,2026-02-02 14:22:07,[-172.8937728937729|-214.65201465201466|-180.95238095238096|-205.12820512820514|-178.75457875457874]
2083,2026-02-02 14:22:08,[-205.12820512820514|-197.06959706959708|-156.04395604395606|-161.9047619047619|-167.76556776556777]
2084,2026-02-02 14:22:08,[-201.46520146520146|-176.55677655677655|-144.32234432234432|-173.62637362637363|-145.05494505494505]
2085,2026-02-02 14:22:08,[-161.17216117216117|-161.9047619047619|-142.12454212454213|-166.3003663003663|-129.67032967032966]
2086,2026-02-02 14:22:08,[-164.83516483516485|-183.88278388278388|-132.6007326007326|-167.03296703296704|-171.42857142857142]
2087,2026-02-02 14:22:08,[-182.41758241758242|-160.43956043956044|-152.38095238095238|-158.97435897435898|-134.06593406593407]
2088,2026-02-02 14:22:08,[-144.32234432234432|-159.7069597069597|-141.3919413919414|-158.97435897435898|-136.996336996337]
2089,2026-02-02 14:22:08,[-128.2051282051282|-171.42857142857142|-142.12454212454213|-119.41391941391942|-126.00732600732601]
2090,2026-02-02 14:22:08,[-169.23076923076923|-132.6007326007326|-108.42490842490842|-146.5201465201465|-131.13553113553112]
2091,2026-02-02 14:22:08,[-109.15750915750915|-121.6117216117216|-94.50549450549451|-142.85714285714286|-103.2967032967033]
2092,2026-02-02 14:22:08,[-114.28571428571429|-117.94871794871794|-101.83150183150182|-112.08791208791209|-97.43589743589743]
2093,2026-02-02 14:22:08,[-134.7985347985348|-119.41391941391942|-73.99267399267399|-72.52747252747253|-59.34065934065934]
2094,2026-02-02 14:22:08,[-49.81684981684982|-71.7948717948718|-49.08424908424909|-107.6923076923077|-102.56410256410257]
2095,2026-02-02 14:22:08,[-107.6923076923077|-126.73992673992674|-110.62271062271063|-134.06593406593407|-98.9010989010989]
2096,2026-02-02 14:22:08,[-153.84615384615384|-155.3113553113553|22.71062271062271|389.010989010989|772.8937728937728]
2097,2026-02-02 14:22:08,[553.1135531135532|-53.47985347985348|-293.7728937728938|-270.3296703296703|-145.78754578754578]
2098,2026-02-02 14:22:08,[-87.91208791208791|-97.43589743589743|-79.12087912087912|-109.15750915750915|-93.77289377289377]
2099,2026-02-02 14:22:08,[-114.28571428571429|-94.50549450549451|-19.047619047619047|-65.2014652014652|-47.61904761904762]
2100,2026-02-02 14:22:08,[-53.47985347985348|-67.3992673992674|-2.197802197802198|-12.454212454212454|-5.128205128205129]
2101,2026-02-02 14:22:08,[-8.058608058608058|-2.93040293040293|53.47985347985348|54.94505494505494|87.17948717948718]
2102,2026-02-02 14:22:08,[128.2051282051282|148.71794871794873|168.4981684981685|150.1831501831502|171.42857142857142]
2103,2026-02-02 14:22:08,[180.95238095238096|125.27472527472527|101.83150183150182|43.223443223443226|10.989010989010989]
